,MSFT,AMZN,SNOW,BABA,MU,BNGO,FSLY,BIDU,NNDM,FSLR,CRM,SUMO,XPEV,FROG,SPLK,U,1810.HK,NVDA,TSLA,CSCO,AAPL,GOOG,TWLO,SPOT,MDB,DASH,NIO,QCOM,AMD,Date,MSFT_initial_total,MSFT_current_total,MSFT_profit_nominal,MSFT_profit_rate,AMZN_initial_total,AMZN_current_total,AMZN_profit_nominal,AMZN_profit_rate,SNOW_initial_total,SNOW_current_total,SNOW_profit_nominal,SNOW_profit_rate,BABA_initial_total,BABA_current_total,BABA_profit_nominal,BABA_profit_rate,MU_initial_total,MU_current_total,MU_profit_nominal,MU_profit_rate,BNGO_initial_total,BNGO_current_total,BNGO_profit_nominal,BNGO_profit_rate,FSLY_initial_total,FSLY_current_total,FSLY_profit_nominal,FSLY_profit_rate,BIDU_initial_total,BIDU_current_total,BIDU_profit_nominal,BIDU_profit_rate,NNDM_initial_total,NNDM_current_total,NNDM_profit_nominal,NNDM_profit_rate,FSLR_initial_total,FSLR_current_total,FSLR_profit_nominal,FSLR_profit_rate,CRM_initial_total,CRM_current_total,CRM_profit_nominal,CRM_profit_rate,SUMO_initial_total,SUMO_current_total,SUMO_profit_nominal,SUMO_profit_rate,XPEV_initial_total,XPEV_current_total,XPEV_profit_nominal,XPEV_profit_rate,FROG_initial_total,FROG_current_total,FROG_profit_nominal,FROG_profit_rate,SPLK_initial_total,SPLK_current_total,SPLK_profit_nominal,SPLK_profit_rate,U_initial_total,U_current_total,U_profit_nominal,U_profit_rate,1810.HK_initial_total,1810.HK_current_total,1810.HK_profit_nominal,1810.HK_profit_rate,NVDA_initial_total,NVDA_current_total,NVDA_profit_nominal,NVDA_profit_rate,TSLA_initial_total,TSLA_current_total,TSLA_profit_nominal,TSLA_profit_rate,CSCO_initial_total,CSCO_current_total,CSCO_profit_nominal,CSCO_profit_rate,AAPL_initial_total,AAPL_current_total,AAPL_profit_nominal,AAPL_profit_rate,GOOG_initial_total,GOOG_current_total,GOOG_profit_nominal,GOOG_profit_rate,TWLO_initial_total,TWLO_current_total,TWLO_profit_nominal,TWLO_profit_rate,SPOT_initial_total,SPOT_current_total,SPOT_profit_nominal,SPOT_profit_rate,MDB_initial_total,MDB_current_total,MDB_profit_nominal,MDB_profit_rate,DASH_initial_total,DASH_current_total,DASH_profit_nominal,DASH_profit_rate,NIO_initial_total,NIO_current_total,NIO_profit_nominal,NIO_profit_rate,QCOM_initial_total,QCOM_current_total,QCOM_profit_nominal,QCOM_profit_rate,AMD_initial_total,AMD_current_total,AMD_profit_nominal,AMD_profit_rate,initial_value_for_date,current_value_for_date,profit_nominal_for_date,profit_rate_for_date
11,216.00999450683594,3177.2900390625,390.0,266.0899963378906,73.19000244140625,0.5199999809265137,97.9800033569336,144.99000549316406,7.099999904632568,89.88999938964844,227.86000061035156,29.110000610351562,48.689998626708984,68.56999969482422,160.97000122070312,167.25,26.350000381469727,133.5,649.8800048828125,44.369998931884766,124.37999725341797,1818.550048828125,320.79998779296875,332.8599853515625,282.9800109863281,,46.560001373291016,158.8000030517578,92.91999816894531,2020-12-08,1054.95,1080.0499725341797,25.099972534179642,2.3792570770348966,3250.0,3177.2900390625,-72.7099609375,-2.2372295673076925,,,,,1375.0,1330.4499816894531,-44.550018310546875,-3.2400013316761362,,,,,,,,,,,,,,,,,,,,,,,,,190.0,178.870100479126,-11.129899520874005,-5.857841853091582,,,,,,,,,,,,,,,,,,,,,100.24,101.73735147285463,1.497351472854632,1.4937664334144374,100.0,108.135,8.135000000000005,8.135000000000005,50.0,53.94004040527344,3.940040405273443,7.880080810546885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,42.835201263427734,-7.164798736572266,-14.329597473144531,50.0,55.58000106811523,5.58000106811523,11.16000213623046,,,,,6220.1900000000005,6128.8876879749305,-91.3023120250702,-1.467837992490101
12,211.8000030517578,3104.199951171875,371.260009765625,263.79998779296875,71.41000366210938,0.5099999904632568,91.12999725341797,151.58999633789062,6.670000076293945,86.22000122070312,220.57000732421875,26.920000076293945,44.650001525878906,67.54000091552734,155.58999633789062,152.0,27.5,129.3074951171875,604.47998046875,44.689998626708984,121.77999877929688,1784.1300048828125,312.5400085449219,332.45001220703125,280.010009765625,189.50999450683594,44.0099983215332,156.02000427246094,89.83000183105469,2020-12-09,1054.95,1059.000015258789,4.050015258789017,0.38390589684715076,3250.0,3104.199951171875,-145.800048828125,-4.486155348557692,,,,,1375.0,1318.9999389648438,-56.00006103515625,-4.0727317116477275,,,,,,,,,,,,,,,,,,,,,,,,,190.0,173.14745574951172,-16.85254425048828,-8.869760131835937,,,,,,,,,,,,,,,,,,,,,100.24,106.17750000000001,5.937500000000014,5.923284118116534,100.0,104.73907104492189,4.739071044921886,4.739071044921886,50.0,50.17183837890625,0.17183837890625142,0.34367675781250284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,40.48919845581055,-9.510801544189448,-19.021603088378896,50.0,54.607001495361324,4.607001495361324,9.214002990722648,,,,,6220.1900000000005,6011.531970520019,-208.65802947998048,-3.354528229523237
13,210.52000427246094,3101.489990234375,373.2799987792969,264.8699951171875,71.27999877929688,0.5,96.8499984741211,158.32000732421875,6.440000057220459,86.54000091552734,222.9199981689453,27.56999969482422,44.79999923706055,68.18000030517578,153.49000549316406,158.17999267578125,27.600000381469727,129.72250366210938,627.0700073242188,44.31999969482422,123.23999786376953,1775.3299560546875,334.510009765625,343.29998779296875,319.05999755859375,186.0,45.220001220703125,155.75,91.66000366210938,2020-12-10,1054.95,1052.6000213623047,-2.349978637695358,-0.22275734752313928,3250.0,3101.489990234375,-148.510009765625,-4.5695387620192305,,,,,1375.0,1324.3499755859375,-50.6500244140625,-3.6836381392045454,,,,,,,,,,,,,,,,,,,,,,,,,190.0,174.99219856262206,-15.007801437377935,-7.89884286177786,,,,,,,,,,,,,,,,,,,,,100.24,106.56360147285463,6.323601472854634,6.3084611660561,100.0,105.0752279663086,5.075227966308603,5.075227966308603,50.0,52.04681060791016,2.0468106079101602,4.0936212158203205,,,,,,,,,,,,,,,,,,,,,,,,,52.7,53.94,1.2399999999999949,2.3529411764705785,50.0,41.602401123046874,-8.397598876953126,-16.79519775390625,50.0,54.512499999999996,4.512499999999996,9.024999999999991,,,,,6272.89,6067.172726915358,-205.7172730846405,-3.2794656543418155
14,213.25999450683594,3116.419921875,353.9599914550781,264.5400085449219,70.52999877929688,0.5,95.69000244140625,161.24000549316406,6.139999866485596,86.37000274658203,222.4199981689453,26.75,44.310001373291016,68.33999633789062,155.25,152.5,27.549999237060547,130.13250732421875,609.989990234375,44.31999969482422,122.41000366210938,1781.77001953125,342.4100036621094,341.2200012207031,340.0,175.0,41.97999954223633,144.27999877929688,91.6500015258789,2020-12-11,1054.95,1066.2999725341797,11.349972534179642,1.0758777699587319,3250.0,3116.419921875,-133.580078125,-4.11015625,,,,,1375.0,1322.7000427246094,-52.299957275390625,-3.8036332563920454,,,,,,,,,,,,,,,,,,,,,,,,,190.0,174.59969856262208,-15.40030143737792,-8.105421809146273,,,,,,,,,,,,,,,,,,,,,100.24,106.37054705429078,6.130547054290787,6.115868968765749,100.0,105.4073309326172,5.407330932617199,5.4073309326171985,50.0,50.62916918945313,0.6291691894531297,1.2583383789062594,,,,,,,,,,,,,,,,,,,,,,,,,52.7,50.75,-1.9500000000000028,-3.7001897533206884,50.0,38.62159957885742,-11.37840042114258,-22.75680084228516,50.0,50.497999572753905,0.49799957275390483,0.9959991455078097,,,,,6272.89,6082.296282024383,-190.59371797561647,-3.038371754894752
15,214.1999969482422,3156.969970703125,329.1499938964844,256.0299987792969,71.54000091552734,0.5,94.25,162.9600067138672,6.650000095367432,86.58999633789062,221.27000427246094,25.799999237060547,47.16999816894531,68.06999969482422,159.3800048828125,146.72000122070312,29.200000762939453,133.08749389648438,639.8300170898438,44.2400016784668,121.77999877929688,1760.06005859375,350.0899963378906,320.3399963378906,340.1199951171875,160.0,40.97999954223633,146.2899932861328,94.77999877929688,2020-12-14,1054.95,1070.999984741211,16.049984741210892,1.5213976720423614,3250.0,3156.969970703125,-93.030029296875,-2.862462439903846,,,,,1375.0,1280.1499938964844,-94.85000610351562,-6.898182262073863,,,,,,,,,,,,,,,,,,,,,,,,,190.0,173.69695335388184,-16.303046646118162,-8.58055086637798,,,,,,,,,,,,,,,,,,,,,100.24,112.74120294570923,12.501202945709238,12.47127189316564,100.0,107.80087005615235,7.800870056152348,7.800870056152348,50.0,53.105891418457034,3.105891418457034,6.211782836914068,,,,,,,,,,,,,,,,,,,,,,,,,52.7,46.4,-6.300000000000004,-11.95445920303606,50.0,37.701599578857426,-12.298400421142574,-24.59680084228515,50.0,51.20149765014648,1.2014976501464787,2.4029953002929574,,,,,6272.89,6090.767964344024,-182.1220356559754,-2.903319453329743
16,214.1300048828125,3165.1201171875,328.6099853515625,255.11000061035156,73.1500015258789,0.5099999904632568,93.9000015258789,185.5,6.480000019073486,91.26000213623047,220.14999389648438,25.399999618530273,49.4900016784668,65.44000244140625,161.8000030517578,144.5800018310547,29.549999237060547,133.60499572753906,633.25,44.720001220703125,127.87999725341797,1767.77001953125,345.1000061035156,326.9700012207031,335.19000244140625,158.88999938964844,43.5,148.36000061035156,97.12000274658203,2020-12-15,1054.95,1070.6500244140625,15.700024414062455,1.4882245048639702,3250.0,3165.1201171875,-84.8798828125,-2.611688701923077,,,,,1375.0,1275.5500030517578,-99.44999694824219,-7.23272705078125,,,,,,,,,,,,,,,,,,,,,,,,,190.0,172.81774520874023,-17.182254791259766,-9.043291995399876,,,,,,,,,,,,,,,,,,,,,100.24,114.09254705429078,13.852547054290781,13.8193805409924,100.0,108.22004653930665,8.22004653930665,8.22004653930665,50.0,52.55975,2.559750000000001,5.119500000000002,,,,,,,,,,,,,,,,,,,,,,,,,52.7,46.07809982299804,-6.621900177001962,-12.565275478182091,50.0,40.02,-9.979999999999997,-19.959999999999994,50.0,51.92600021362304,1.9260002136230412,3.8520004272460824,,,,,6272.89,6097.03433349228,-175.85566650772097,-2.80342340624051
17,219.27999877929688,3240.9599609375,329.9700012207031,261.8900146484375,72.98999786376953,0.5099999904632568,95.1500015258789,190.39999389648438,6.269999980926514,91.7699966430664,223.6199951171875,26.280000686645508,47.400001525878906,63.20000076293945,162.33999633789062,146.69000244140625,29.299999237060547,132.4250030517578,622.77001953125,44.720001220703125,127.80999755859375,1763.0,350.8800048828125,318.5299987792969,336.989990234375,158.0500030517578,44.66999816894531,149.74000549316406,96.8499984741211,2020-12-16,1054.95,1096.3999938964844,41.44999389648433,3.9290955871353455,3250.0,3240.9599609375,-9.0400390625,-0.2781550480769231,,,,,1375.0,1309.4500732421875,-65.5499267578125,-4.767267400568182,,,,,,,,,,,,,,,,,,,,,,,,,190.0,175.54169616699218,-14.458303833007818,-7.609633596319903,,,,,,,,,,,,,,,,,,,,,100.24,113.12729705429078,12.887297054290784,12.856441594464071,100.0,107.26425247192384,7.2642524719238395,7.2642524719238395,50.0,51.68991162109375,1.6899116210937493,3.3798232421874985,,,,,,,,,,,,,,,,,,,,,,,,,52.7,45.83450088500976,-6.865499114990243,-13.02751255216365,50.0,41.09639831542969,-8.903601684570312,-17.807203369140623,50.0,52.409001922607416,2.409001922607416,4.818003845214832,,,,,6272.89,6233.77308651352,-39.11691348648075,-0.6235867915184288
18,219.4199981689453,3236.080078125,325.5400085449219,264.42999267578125,72.26000213623047,0.5299999713897705,100.77999877929688,190.11000061035156,6.849999904632568,92.31999969482422,225.9199981689453,29.389999389648438,46.380001068115234,67.2300033569336,166.25999450683594,151.27000427246094,29.299999237060547,133.41250610351562,655.9000244140625,44.81999969482422,128.6999969482422,1747.9000244140625,361.07000732421875,328.05999755859375,372.8500061035156,154.2100067138672,46.0,149.52999877929688,96.83999633789062,2020-12-17,1054.95,1097.0999908447266,42.14999084472652,3.9954491534884604,3250.0,3236.080078125,-13.919921875,-0.4283052884615385,,,,,1375.0,1322.1499633789062,-52.85003662109375,-3.8436390269886362,,,,,,,,,,,,,,,,,,,,,,,,,190.0,177.34719856262208,-12.652801437377917,-6.659369177567324,,,,,,,,,,,,,,,,,,,,,100.24,113.12729705429078,12.887297054290784,12.856441594464071,100.0,108.06412994384766,8.06412994384766,8.06412994384766,50.0,54.43970202636719,4.439702026367193,8.879404052734387,,,,,,,,,,,,,,,,,,,,,,,,,52.7,44.72090194702148,-7.979098052978522,-15.140603516088275,50.0,42.32,-7.68,-15.36,50.0,52.3354995727539,2.3354995727539034,4.670999145507807,,,,,6272.89,6247.6847614555345,-25.20523854446413,-0.4018122196382501
19,218.58999633789062,3201.64990234375,334.25,260.0,71.45999908447266,0.5400000214576721,101.77999877929688,192.69000244140625,7.150000095367432,93.58999633789062,227.42999267578125,30.5,46.380001068115234,68.9000015258789,165.88999938964844,157.77000427246094,28.799999237060547,132.72000122070312,695.0,45.439998626708984,126.66000366210938,1731.010009765625,365.0299987792969,336.1000061035156,376.8699951171875,166.35000610351562,46.720001220703125,147.4199981689453,95.91999816894531,2020-12-18,1054.95,1092.9499816894531,37.99998168945308,3.602064712967731,3250.0,3201.64990234375,-48.35009765625,-1.4876953125,,,,,1375.0,1300.0,-75.0,-5.454545454545454,,,,,,,,,,,,,,,,,,,,,,,,,190.0,178.5325442504883,-11.467455749511714,-6.035503026058797,,,,,,,,,,,,,,,,,,,,,100.24,111.19679705429078,10.956797054290789,10.930563701407412,100.0,107.50320098876954,7.503200988769535,7.503200988769536,50.0,57.685,7.685000000000002,15.370000000000005,,,,,,,,,,,,,,,,,,,,,,,,,52.7,48.241501770019525,-4.458498229980478,-8.460148443985727,50.0,42.98240112304688,-7.017598876953123,-14.035197753906246,50.0,51.596999359130855,1.5969993591308551,3.1939987182617102,,,,,6272.89,6192.338328578949,-80.55167142105105,-1.2841237678494546
20,222.58999633789062,3206.179931640625,349.8500061035156,260.42999267578125,71.47000122070312,0.5600000023841858,101.20999908447266,193.0800018310547,8.40999984741211,96.41000366210938,226.47000122070312,34.06999969482422,46.970001220703125,68.08000183105469,174.3699951171875,165.3699951171875,29.299999237060547,133.32249450683594,649.8599853515625,44.880001068115234,128.22999572753906,1739.3699951171875,364.82000732421875,325.57000732421875,383.2900085449219,160.22999572753906,48.95000076293945,146.8000030517578,93.2300033569336,2020-12-21,1054.95,1112.9499816894531,57.99998168945308,5.497889159623971,3250.0,3206.179931640625,-43.820068359375,-1.348309795673077,,,,,1375.0,1302.1499633789062,-72.85003662109375,-5.298184481534091,,,,,,,,,,,,,,,,,,,,,,,,,190.0,177.77895095825195,-12.221049041748046,-6.432131074604235,,,,,,,,,,,,,,,,,,,,,100.24,113.12729705429078,12.887297054290784,12.856441594464071,100.0,107.99122055053712,7.991220550537122,7.991220550537122,50.0,53.93837878417969,3.9383787841796902,7.8767575683593805,,,,,,,,,,,,,,,,,,,,,,,,,52.7,46.466698760986326,-6.233301239013677,-11.827896089210014,50.0,45.0340007019043,-4.965999298095703,-9.931998596191406,50.0,51.380001068115234,1.3800010681152344,2.7600021362304688,,,,,6272.89,6216.996424587249,-55.893575412750266,-0.8910338841068708
21,223.94000244140625,3206.52001953125,341.1600036621094,255.8300018310547,70.44000244140625,0.550000011920929,104.7699966430664,191.25999450683594,9.079999923706055,105.16000366210938,231.1699981689453,33.63999938964844,45.04999923706055,67.5199966430664,177.0,172.2899932861328,29.649999618530273,132.78250122070312,640.3400268554688,44.689998626708984,131.8800048828125,1723.5,370.75,321.9599914550781,396.0,156.7899932861328,47.58000183105469,146.33999633789062,93.16000366210938,2020-12-22,1054.95,1119.7000122070312,64.7500122070312,6.137732803168984,3250.0,3206.52001953125,-43.47998046875,-1.3378455528846154,,,,,1375.0,1279.1500091552734,-95.84999084472656,-6.9709084250710225,,,,,,,,,,,,,,,,,,,,,,,,,190.0,181.4684485626221,-8.531551437377914,-4.490290230198902,,,,,,,,,,,,,,,,,,,,,100.24,114.4786485271454,14.2386485271454,14.204557588931966,100.0,107.55382598876953,7.553825988769532,7.553825988769531,50.0,53.148222229003906,3.148222229003906,6.296444458007812,,,,,,,,,,,,,,,,,,,,,,,,,52.7,45.46909805297851,-7.2309019470214935,-13.72087655981308,50.0,43.773601684570316,-6.226398315429684,-12.452796630859368,50.0,51.218998718261716,1.218998718261716,2.437997436523432,,,,,6272.89,6202.480884656907,-70.40911534309389,-1.1224350394011948
22,221.02000427246094,3185.27001953125,331.6499938964844,256.17999267578125,69.94999694824219,0.7799999713897705,100.62000274658203,193.36000061035156,8.770000457763672,101.83000183105469,227.42999267578125,32.34000015258789,43.79999923706055,67.80000305175781,182.5500030517578,167.9499969482422,31.899999618530273,130.09249877929688,645.97998046875,44.380001068115234,130.9600067138672,1732.3800048828125,363.2799987792969,330.7900085449219,376.2200012207031,158.22000122070312,47.0099983215332,146.9600067138672,91.55000305175781,2020-12-23,1054.95,1105.1000213623047,50.15002136230464,4.753781824949489,3250.0,3185.27001953125,-64.72998046875,-1.9916917067307693,,,,,1375.0,1280.8999633789062,-94.10003662109375,-6.843639026988637,,,,,,,,,,,,,,,,,,,,,,,,,190.0,178.5325442504883,-11.467455749511714,-6.035503026058797,,,,,,,,,,,,,,,,,,,,,100.24,123.16589852714539,22.925898527145392,22.871008107686944,100.0,105.37492401123048,5.374924011230476,5.374924011230475,50.0,53.61633837890625,3.6163383789062493,7.232676757812499,,,,,,,,,,,,,,,,,,,,,,,,,52.7,45.8838003540039,-6.8161996459961,-12.933965172668122,50.0,43.24919845581055,-6.75080154418945,-13.5016030883789,50.0,51.43600234985351,1.43600234985351,2.87200469970702,,,,,6272.89,6172.5287105999005,-100.36128940010073,-1.5999210794402554
23,222.75,3172.68994140625,323.0400085449219,222.0,70.58000183105469,0.7099999785423279,97.48999786376953,191.02000427246094,8.8100004196167,102.4000015258789,225.77999877929688,32.189998626708984,41.869998931884766,68.81999969482422,180.1999969482422,164.9199981689453,32.45000076293945,129.9375,661.77001953125,44.540000915527344,131.97000122070312,1738.8499755859375,362.8800048828125,328.3900146484375,378.4800109863281,158.4600067138672,45.77000045776367,148.7899932861328,91.80999755859375,2020-12-24,1054.95,1113.75,58.799999999999955,5.57372387316934,3250.0,3172.68994140625,-77.31005859375,-2.3787710336538463,51.41,49.42512130737305,-1.9848786926269497,-3.860880553641217,1375.0,1110.0,-265.0,-19.272727272727273,,,,,,,,,,,,,,,,,69.0,65.63450312614441,-3.365496873855591,-4.877531701239986,,,,,190.0,177.23729904174806,-12.76270095825194,-6.717211030658915,,,,,,,,,,,,,,,,,,,,,100.24,125.28945294570924,25.04945294570925,24.989478198033968,100.0,105.249375,5.249375000000001,5.249375,50.0,54.92691162109375,4.926911621093751,9.853823242187502,,,,,,,,,,,,,,,,,,,,,,,,,52.7,45.95340194702148,-6.74659805297852,-12.801893838668917,50.0,42.108400421142576,-7.891599578857424,-15.783199157714849,50.0,52.07649765014648,2.0764976501464787,4.152995300292957,,,,,6393.3,6114.34090446663,-278.95909553337094,-4.3633037012711835
24,224.9600067138672,3283.9599609375,302.80999755859375,222.36000061035156,70.66000366210938,0.8799999952316284,90.22000122070312,193.0800018310547,8.149999618530273,101.19000244140625,224.63999938964844,30.559999465942383,38.0099983215332,63.59000015258789,175.5500030517578,156.44000244140625,31.149999618530273,129.0,663.6900024414062,44.91999816894531,136.69000244140625,1776.0899658203125,355.6600036621094,317.2900085449219,363.0799865722656,147.88999938964844,44.060001373291016,147.74000549316406,91.5999984741211,2020-12-28,1054.95,1124.800033569336,69.85003356933589,6.621170062025299,3250.0,3283.9599609375,33.9599609375,1.044921875,51.41,46.329929626464846,-5.0800703735351505,-9.88148292848697,1375.0,1111.8000030517578,-263.1999969482422,-19.14181795987216,,,,,,,,,,,,,,,,,69.0,60.71749715805054,-8.282502841949459,-12.003627307173128,,,,,190.0,176.34239952087404,-13.65760047912596,-7.188210778487348,,,,,,,,,,,,,,,,,,,,,100.24,120.2701485271454,20.0301485271454,19.982191268101957,100.0,104.49000000000001,4.490000000000009,4.490000000000009,50.0,55.08627020263672,5.086270202636719,10.172540405273438,,,,,,,,,,,,,,,,,,,,,,,,,52.7,42.88809982299804,-9.81190017700196,-18.618406407973357,50.0,40.53520126342774,-9.464798736572263,-18.929597473144526,50.0,51.70900192260742,1.7090019226074205,3.418003845214841,,,,,6393.3,6218.928545602798,-174.37145439720157,-2.727409231495501
25,224.14999389648438,3322.0,304.04998779296875,236.25999450683594,70.20999908447266,1.3300000429153442,89.51000213623047,195.07000732421875,8.59000015258789,96.9800033569336,222.4600067138672,28.920000076293945,41.54999923706055,64.66999816894531,172.24000549316406,151.17999267578125,32.79999923706055,129.4324951171875,665.989990234375,44.63999938964844,134.8699951171875,1758.719970703125,350.5,318.42999267578125,363.8599853515625,141.27000427246094,46.13999938964844,148.49000549316406,90.62000274658203,2020-12-29,1054.95,1120.7499694824219,65.79996948242183,6.237259536700491,3250.0,3322.0,72.0,2.2153846153846155,51.41,46.51964813232422,-4.890351867675776,-9.51245257279863,1375.0,1181.2999725341797,-193.7000274658203,-14.087274724786932,,,,,,,,,,,,,,,,,69.0,63.99550113677979,-5.004498863220213,-7.252896903217701,,,,,190.0,174.63110527038575,-15.368894729614254,-8.08889196295487,,,,,,,,,,,,,,,,,,,,,100.24,126.64079705429079,26.40079705429079,26.337586845860727,100.0,104.84032104492188,4.840321044921879,4.840321044921879,50.0,55.277169189453126,5.277169189453126,10.554338378906252,,,,,,,,,,,,,,,,,,,,,,,,,52.7,40.96830123901367,-11.731698760986333,-22.261287971511067,50.0,42.44879943847656,-7.551200561523437,-15.102401123046874,50.0,51.971501922607416,1.9715019226074162,3.9430038452148324,,,,,6393.3,6331.343086444854,-61.95691355514527,-0.9690912917452091
26,221.67999267578125,3285.85009765625,300.9200134277344,238.38999938964844,71.91999816894531,2.0999999046325684,90.43000030517578,219.6300048828125,9.550000190734863,100.33999633789062,222.39999389648438,28.68000030517578,42.290000915527344,64.73999786376953,172.3800048828125,154.82000732421875,32.95000076293945,131.45750427246094,694.780029296875,44.47999954223633,133.72000122070312,1739.52001953125,349.55999755859375,319.3500061035156,365.1099853515625,140.1999969482422,48.380001068115234,149.9499969482422,92.29000091552734,2020-12-30,1054.95,1108.3999633789062,53.449963378906205,5.066587362330556,3250.0,3285.85009765625,35.85009765625,1.1030799278846153,51.41,46.040762054443356,-5.369237945556641,-10.44395632281004,1375.0,1191.9499969482422,-183.0500030517578,-13.312727494673295,,,,,,,,,,,,,,,,,69.0,71.14750142097473,2.1475014209747343,3.112320899963383,,,,,190.0,174.58399520874025,-15.416004791259752,-8.113686732241975,,,,,,,,,,,,,,,,,,,,,100.24,127.21995294570924,26.979952945709243,26.915356091090626,100.0,106.48057846069337,6.480578460693366,6.4805784606933665,50.0,57.66674243164063,7.666742431640628,15.333484863281255,,,,,,,,,,,,,,,,,,,,,,,,,52.7,40.65799911499023,-12.04200088500977,-22.85009655599577,50.0,44.509600982666015,-5.490399017333985,-10.980798034667968,50.0,52.48249893188476,2.482498931884763,4.964997863769526,,,,,6393.3,6306.989689535141,-86.31031046485901,-1.3500118947157016
27,222.4199981689453,3256.929931640625,281.3999938964844,232.72999572753906,75.18000030517578,3.0799999237060547,87.37000274658203,216.24000549316406,9.100000381469727,98.91999816894531,222.52999877929688,28.579999923706055,42.83000183105469,62.83000183105469,169.88999938964844,153.47000122070312,33.04999923706055,130.5500030517578,705.6699829101562,44.75,132.69000244140625,1751.8800048828125,338.5,314.6600036621094,359.0400085449219,142.75,48.7400016784668,152.33999633789062,91.70999908447266,2020-12-31,1054.95,1112.0999908447266,57.14999084472652,5.4173174884806405,3250.0,3256.929931640625,6.929931640625,0.2132286658653846,51.41,43.054199066162106,-8.355800933837891,-16.253259937439974,1375.0,1163.6499786376953,-211.3500213623047,-15.37091064453125,,,,,,,,,,,,,,,,,69.0,67.79500284194947,-1.2049971580505314,-1.746372692826857,,,,,190.0,174.68604904174805,-15.31395095825195,-8.059974188553658,,,,,,,,,,,,,,,,,,,,,100.24,127.60604705429078,27.36604705429079,27.300525792389056,100.0,105.74550247192383,5.745502471923828,5.745502471923828,50.0,58.57060858154297,8.57060858154297,17.14121716308594,,,,,,,,,,,,,,,,,,,,,,,,,52.7,41.397499999999994,-11.302500000000009,-21.446869070208745,50.0,44.84080154418945,-5.159198455810547,-10.318396911621093,50.0,53.31899871826172,3.3189987182617173,6.6379974365234355,,,,,6393.3,6249.6946104431145,-143.6053895568848,-2.246185687467907
28,217.69000244140625,3186.6298828125,278.239990234375,227.85000610351562,74.05000305175781,7.199999809265137,86.13999938964844,216.8000030517578,8.529999732971191,101.23999786376953,220.30999755859375,26.510000228881836,44.099998474121094,60.369998931884766,166.3699951171875,144.0800018310547,35.25,131.13499450683594,729.77001953125,43.959999084472656,129.41000366210938,1728.239990234375,334.5899963378906,311.0,350.4100036621094,139.19000244140625,53.4900016784668,148.5,92.30000305175781,2021-01-04,1054.95,1088.4500122070312,33.500012207031205,3.1755071052686104,3250.0,3186.6298828125,-63.3701171875,-1.9498497596153845,51.41,42.570718505859375,-8.839281494140621,-17.193700630501112,1375.0,1139.2500305175781,-235.74996948242188,-17.145452325994317,,,,,,,,,,,,,,,,,69.0,63.54849801063538,-5.451501989364623,-7.900727520818294,,,,,190.0,172.9433480834961,-17.05665191650391,-8.977185219212584,,,,,,,,,,,,,,,,,,,,,100.24,136.10025000000002,35.86025000000002,35.77439146049484,100.0,106.21934555053711,6.219345550537113,6.219345550537114,50.0,60.57091162109376,10.570911621093757,21.14182324218751,,,,,,,,,,,,,,,,,,,,,,,,,52.7,40.36510070800781,-12.334899291992194,-23.405881009472854,50.0,49.21080154418946,-0.789198455810542,-1.578396911621084,50.0,51.974999999999994,1.9749999999999943,3.9499999999999886,,,,,6393.3,6137.833899560927,-255.46610043907165,-3.995840965371135
29,217.89999389648438,3218.510009765625,283.8299865722656,240.39999389648438,77.26000213623047,4.949999809265137,86.69999694824219,214.0,8.539999961853027,92.16000366210938,221.52000427246094,26.59000015258789,42.34000015258789,61.47999954223633,166.72000122070312,148.72000122070312,35.29999923706055,134.04750061035156,735.1099853515625,43.97999954223633,131.00999450683594,1740.9200439453125,341.239990234375,313.7200012207031,355.55999755859375,144.42999267578125,53.20000076293945,152.42999267578125,92.7699966430664,2021-01-05,1054.95,1089.4999694824219,34.54996948242183,3.2750338388001166,3250.0,3218.510009765625,-31.489990234375,-0.9689227764423077,51.41,43.42598794555664,-7.984012054443355,-15.530075966627805,1375.0,1201.9999694824219,-173.00003051757812,-12.581820401278408,,,,,,,,,,,,,,,,,69.0,63.62299971580506,-5.377000284194942,-7.7927540350651325,,,,,190.0,173.89320335388183,-16.10679664611817,-8.477261392693773,,,,,,,,,,,,,,,,,,,,,100.24,136.29329705429078,36.05329705429078,35.96697631114404,100.0,108.57847549438478,8.578475494384776,8.578475494384776,50.0,61.01412878417969,11.01412878417969,22.028257568359376,,,,,,,,,,,,,,,,,,,,,,,,,52.7,41.884697875976556,-10.815302124023447,-20.522394922245628,50.0,48.9440007019043,-1.0559992980956991,-2.1119985961913983,50.0,53.35049743652343,3.3504974365234332,6.700994873046866,,,,,6393.3,6241.017237092972,-152.28276290702826,-2.381911734269125
